PaymentID,OrderID,PaymentMethod,PaymentStatus,PaymentDate
695,695,Debit Card,Completed,2023-11-05
696,696,Wallet,Completed,2024-11-23
697,697,Debit Card,Completed,2023-06-04
698,698,Debit Card,Completed,2023-09-03
699,699,Wallet,Completed,2025-06-18
700,700,COD,Completed,2023-12-14
701,701,UPI,Completed,2023-04-13
702,702,Credit Card,Completed,2024-05-24
703,703,Net Banking,Completed,2023-11-14
704,704,UPI,Completed,2025-06-13
705,705,Wallet,Completed,2024-03-02
706,706,UPI,Completed,2024-11-05
707,707,Credit Card,Completed,2024-03-18
708,708,UPI,Completed,2025-03-18
709,709,Wallet,Completed,2024-03-19
710,710,Credit Card,Completed,2023-12-03
711,711,Net Banking,Refunded,2024-01-23
712,712,Debit Card,Completed,2023-04-26
713,713,Wallet,Completed,2025-05-21
714,714,Wallet,Completed,2023-08-07
715,715,Credit Card,Completed,2023-09-23
716,716,Debit Card,Completed,2023-04-05
717,717,Credit Card,Completed,2024-06-13
718,718,COD,Completed,2025-01-08
719,719,UPI,Completed,2023-02-23
720,720,COD,Completed,2024-03-01
721,721,Credit Card,Refunded,2023-09-09
722,722,Credit Card,Completed,2023-11-14
723,723,Credit Card,Completed,2023-05-08
724,724,COD,Completed,2024-04-29
725,725,UPI,Completed,2024-05-27
726,726,Debit Card,Completed,2025-01-21
727,727,Wallet,Completed,2023-01-07
728,728,Net Banking,Completed,2024-09-26
729,729,Debit Card,Completed,2025-05-22
730,730,Credit Card,Completed,2024-07-19
731,731,COD,Completed,2023-11-27
732,732,Debit Card,Completed,2024-07-16
733,733,Debit Card,Completed,2024-09-16
734,734,Debit Card,Completed,2024-07-05
735,735,UPI,Completed,2023-03-19
736,736,UPI,Completed,2023-02-28
737,737,COD,Completed,2025-03-02
738,738,Wallet,Completed,2023-04-06
739,739,UPI,Completed,2023-02-27
740,740,Net Banking,Completed,2023-04-20
741,741,COD,Completed,2024-02-05
742,742,Debit Card,Completed,2023-07-04
743,743,Net Banking,Completed,2023-02-04
744,744,COD,Completed,2024-10-10
745,745,Wallet,Completed,2023-05-26
746,746,COD,Completed,2025-05-14
747,747,Net Banking,Refunded,2024-05-06
748,748,Net Banking,Completed,2025-03-22
749,749,Credit Card,Completed,2025-03-31
750,750,UPI,Completed,2024-05-18
751,751,Wallet,Completed,2024-08-23
752,752,UPI,Completed,2024-01-21
753,753,Debit Card,Completed,2025-01-17
754,754,Debit Card,Completed,2023-03-08
755,755,Wallet,Completed,2024-03-12
756,756,COD,Refunded,2024-11-30
757,757,Net Banking,Refunded,2024-09-08
758,758,UPI,Completed,2023-09-23
759,759,COD,Completed,2023-08-09
760,760,UPI,Completed,2023-05-20
761,761,Credit Card,Completed,2023-06-17
762,762,Net Banking,Completed,2023-06-14
763,763,COD,Completed,2023-08-06
764,764,Credit Card,Completed,2025-04-22
765,765,Credit Card,Completed,2023-11-22
766,766,COD,Completed,2024-01-12
767,767,Credit Card,Refunded,2024-01-24
768,768,Debit Card,Completed,2024-08-14
769,769,Net Banking,Completed,2024-04-11
770,770,Credit Card,Completed,2025-06-02
771,771,Net Banking,Completed,2024-12-27
772,772,Wallet,Completed,2023-07-30
773,773,Wallet,Completed,2023-07-17
774,774,Net Banking,Completed,2023-10-15
775,775,Credit Card,Completed,2024-08-26
776,776,Debit Card,Completed,2023-08-04
777,777,Net Banking,Completed,2024-12-15
778,778,Wallet,Completed,2023-06-01
779,779,Debit Card,Completed,2024-10-31
780,780,Credit Card,Completed,2023-09-19
781,781,Net Banking,Completed,2023-06-13
782,782,Wallet,Completed,2024-07-10
783,783,Debit Card,Completed,2023-01-06
784,784,UPI,Completed,2023-12-10
785,785,Credit Card,Completed,2024-09-10
786,786,UPI,Completed,2023-04-01
787,787,Debit Card,Completed,2024-12-03
788,788,COD,Completed,2023-06-19
789,789,Net Banking,Completed,2023-12-10
790,790,Debit Card,Completed,2024-11-16
791,791,COD,Completed,2024-12-19
792,792,Debit Card,Refunded,2023-10-22
793,793,COD,Completed,2024-03-02
794,794,Wallet,Refunded,2023-07-16
795,795,COD,Completed,2023-07-18
796,796,COD,Completed,2023-05-10
797,797,Wallet,Completed,2025-01-06
798,798,Debit Card,Completed,2024-08-19
799,799,UPI,Completed,2024-03-24
800,800,Wallet,Completed,2024-10-14
801,801,Credit Card,Completed,2024-11-18
802,802,Wallet,Completed,2023-11-22
803,803,Credit Card,Completed,2023-07-21
804,804,Credit Card,Completed,2024-07-26
805,805,Net Banking,Completed,2024-03-04
806,806,COD,Completed,2025-02-27
807,807,Debit Card,Completed,2024-01-20
808,808,COD,Completed,2024-11-29
809,809,Credit Card,Completed,2024-01-05
810,810,UPI,Completed,2023-01-18
811,811,Debit Card,Completed,2024-06-21
812,812,Credit Card,Completed,2025-03-25
813,813,Debit Card,Completed,2023-02-14
814,814,Credit Card,Refunded,2023-06-07
815,815,UPI,Completed,2025-05-23
816,816,Net Banking,Completed,2025-03-02
817,817,UPI,Refunded,2024-09-01
818,818,Debit Card,Completed,2024-01-16
819,819,Net Banking,Completed,2023-01-21
820,820,Credit Card,Completed,2025-05-25
821,821,Debit Card,Completed,2023-05-05
822,822,Debit Card,Completed,2023-09-01
823,823,Credit Card,Refunded,2023-12-06
824,824,Net Banking,Completed,2024-01-22
825,825,COD,Completed,2023-01-14
826,826,COD,Completed,2025-05-12
827,827,Credit Card,Completed,2023-11-15
828,828,COD,Completed,2024-01-13
829,829,Credit Card,Refunded,2024-01-13
830,830,Credit Card,Completed,2023-10-25
831,831,Debit Card,Completed,2024-09-21
832,832,Wallet,Refunded,2024-11-03
833,833,Debit Card,Completed,2023-06-15
834,834,COD,Completed,2024-06-28
835,835,Wallet,Completed,2025-05-01
836,836,COD,Completed,2024-02-16
837,837,Credit Card,Completed,2024-10-22
838,838,Debit Card,Completed,2024-11-05
839,839,Debit Card,Completed,2024-09-23
840,840,COD,Completed,2025-05-03
841,841,Credit Card,Completed,2024-04-04
842,842,Net Banking,Completed,2024-08-29
843,843,UPI,Completed,2025-04-27
844,844,Credit Card,Completed,2024-04-09
845,845,UPI,Completed,2023-12-11
846,846,Debit Card,Completed,2023-10-27
847,847,Net Banking,Refunded,2025-03-25
848,848,Net Banking,Completed,2024-11-08
849,849,COD,Completed,2024-01-21
850,850,COD,Completed,2023-05-17
851,851,Net Banking,Completed,2024-04-17
852,852,Wallet,Completed,2023-12-22
853,853,Net Banking,Completed,2023-07-08
854,854,Wallet,Completed,2023-09-28
855,855,COD,Completed,2025-05-11
856,856,Wallet,Completed,2024-07-19
857,857,COD,Completed,2024-03-21
858,858,Credit Card,Completed,2024-02-26
859,859,Net Banking,Completed,2023-04-13
860,860,COD,Completed,2024-03-26
861,861,COD,Completed,2024-08-06
862,862,UPI,Completed,2024-10-25
863,863,Wallet,Completed,2023-09-16
864,864,Debit Card,Completed,2023-09-12
865,865,COD,Completed,2023-01-01
866,866,UPI,Completed,2025-02-11
867,867,UPI,Completed,2023-08-19
868,868,UPI,Completed,2023-08-18
869,869,COD,Completed,2025-02-26
870,870,Credit Card,Completed,2024-11-07
871,871,COD,Completed,2023-03-23
872,872,COD,Completed,2023-06-11
873,873,UPI,Completed,2024-10-20
874,874,Credit Card,Completed,2023-11-29
875,875,Debit Card,Completed,2023-02-14
876,876,Debit Card,Completed,2023-01-26
877,877,UPI,Completed,2024-02-29
878,878,Credit Card,Completed,2023-04-20
879,879,Debit Card,Completed,2024-06-15
880,880,Credit Card,Completed,2025-06-13
881,881,COD,Completed,2024-09-09
882,882,Net Banking,Completed,2024-03-02
883,883,Debit Card,Completed,2025-03-30
884,884,Credit Card,Completed,2023-04-01
885,885,UPI,Completed,2023-07-19
886,886,UPI,Completed,2023-09-04
887,887,UPI,Completed,2024-09-03
888,888,Debit Card,Completed,2025-05-08
889,889,Net Banking,Completed,2023-01-22
890,890,COD,Completed,2023-04-07
891,891,Wallet,Completed,2025-05-02
892,892,Credit Card,Refunded,2024-09-01
893,893,Wallet,Refunded,2023-05-19
894,894,Wallet,Completed,2023-06-29
895,895,Wallet,Completed,2024-10-28
896,896,Credit Card,Completed,2024-03-05
897,897,Wallet,Completed,2024-12-13
898,898,Credit Card,Completed,2023-07-12
899,899,UPI,Completed,2023-09-04
900,900,Debit Card,Completed,2025-03-17
901,901,UPI,Completed,2024-11-16
902,902,Credit Card,Completed,2025-06-04
903,903,Credit Card,Completed,2023-11-06
904,904,Wallet,Completed,2023-01-13
905,905,Net Banking,Completed,2023-09-17
906,906,Credit Card,Completed,2023-09-10
907,907,Net Banking,Completed,2023-01-22
908,908,Debit Card,Completed,2024-07-06
909,909,COD,Completed,2024-10-05
910,910,UPI,Completed,2024-05-27
911,911,Net Banking,Completed,2023-10-08
912,912,Credit Card,Completed,2023-04-23
913,913,Credit Card,Completed,2024-05-19
914,914,UPI,Completed,2025-05-07
915,915,Wallet,Completed,2023-01-19
916,916,COD,Completed,2025-03-09
917,917,Net Banking,Completed,2024-02-09
918,918,UPI,Completed,2023-08-15
919,919,Debit Card,Completed,2024-12-15
920,920,COD,Completed,2024-01-28
921,921,COD,Completed,2023-04-17
922,922,Wallet,Completed,2024-09-04
923,923,Wallet,Completed,2024-11-11
924,924,Wallet,Completed,2024-01-23
925,925,Net Banking,Completed,2023-08-29
926,926,Credit Card,Completed,2024-10-11
927,927,Wallet,Completed,2024-12-22
928,928,Credit Card,Completed,2023-02-01
929,929,Net Banking,Completed,2024-12-22
930,930,COD,Completed,2024-03-25
931,931,Debit Card,Completed,2024-01-15
932,932,Wallet,Completed,2025-05-05
933,933,Net Banking,Completed,2023-05-18
934,934,COD,Completed,2024-06-03
935,935,Debit Card,Completed,2023-01-02
936,936,Credit Card,Completed,2025-05-03
937,937,Net Banking,Completed,2023-10-10
938,938,UPI,Completed,2023-09-06
939,939,Wallet,Completed,2023-11-10
940,940,Credit Card,Completed,2023-04-06
941,941,Credit Card,Completed,2024-11-14
942,942,COD,Completed,2024-04-05
943,943,Net Banking,Completed,2023-12-22
944,944,UPI,Completed,2023-10-16
945,945,COD,Completed,2025-06-03
946,946,COD,Completed,2023-03-06
947,947,Wallet,Completed,2024-05-29
948,948,Debit Card,Completed,2024-01-27
949,949,COD,Completed,2024-11-06
950,950,Net Banking,Completed,2023-10-22
951,951,COD,Completed,2024-05-27
952,952,Credit Card,Completed,2024-01-19
953,953,UPI,Completed,2025-03-30
954,954,Wallet,Completed,2024-01-16
955,955,UPI,Completed,2023-03-12
956,956,Credit Card,Completed,2024-03-04
957,957,COD,Completed,2023-09-14
958,958,Credit Card,Completed,2023-07-31
959,959,Debit Card,Completed,2023-08-31
960,960,Wallet,Completed,2025-01-19
961,961,Credit Card,Completed,2023-11-06
962,962,UPI,Completed,2023-03-22
963,963,Credit Card,Completed,2023-10-01
964,964,COD,Completed,2025-01-01
965,965,Wallet,Completed,2023-10-08
966,966,UPI,Completed,2025-05-13
967,967,Debit Card,Completed,2024-08-09
968,968,COD,Completed,2023-12-31
969,969,Wallet,Completed,2024-07-12
970,970,Credit Card,Completed,2024-07-17
971,971,Wallet,Completed,2024-04-28
972,972,Credit Card,Completed,2024-10-01
973,973,COD,Refunded,2023-07-22
974,974,Credit Card,Completed,2023-07-17
975,975,Net Banking,Completed,2023-04-09
976,976,Net Banking,Completed,2024-11-25
977,977,COD,Completed,2023-11-25
978,978,Debit Card,Completed,2023-01-14
979,979,COD,Completed,2023-05-03
980,980,Net Banking,Completed,2023-11-09
981,981,COD,Completed,2024-07-29
982,982,Credit Card,Completed,2024-12-07
983,983,COD,Completed,2023-05-14
984,984,COD,Completed,2024-11-12
985,985,UPI,Completed,2023-03-29
986,986,Credit Card,Completed,2023-04-09
987,987,COD,Completed,2024-04-26
988,988,Credit Card,Completed,2024-05-18
989,989,Wallet,Completed,2025-05-19
990,990,Wallet,Completed,2023-07-15
991,991,UPI,Completed,2023-04-17
992,992,UPI,Completed,2023-11-05
993,993,Credit Card,Completed,2024-11-24
994,994,COD,Completed,2023-05-10
995,995,UPI,Completed,2024-08-02
996,996,Wallet,Completed,2023-05-31
997,997,UPI,Completed,2024-01-06
998,998,Wallet,Completed,2024-08-21
999,999,COD,Completed,2023-05-29
1000,1000,Wallet,Completed,2023-09-02
1001,1001,Net Banking,Completed,2024-06-08
1002,1002,UPI,Completed,2023-11-17
1003,1003,Wallet,Completed,2025-06-09
1004,1004,COD,Completed,2024-07-22
1005,1005,UPI,Completed,2025-04-03
1006,1006,Wallet,Completed,2025-02-04
1007,1007,Debit Card,Completed,2024-10-25
1008,1008,COD,Completed,2023-02-24
1009,1009,COD,Completed,2024-06-15
1010,1010,Debit Card,Completed,2023-04-03
1011,1011,UPI,Completed,2024-08-29
1012,1012,Wallet,Completed,2023-10-20
1013,1013,COD,Completed,2023-09-18
1014,1014,Wallet,Completed,2023-04-28
1015,1015,Wallet,Completed,2025-01-19
1016,1016,UPI,Completed,2023-04-13
1017,1017,Credit Card,Completed,2023-08-23
1018,1018,Debit Card,Completed,2025-01-15
1019,1019,Net Banking,Completed,2023-04-24
1020,1020,Credit Card,Completed,2023-05-08
1021,1021,Net Banking,Completed,2023-10-01
1022,1022,Credit Card,Completed,2023-09-26
1023,1023,Debit Card,Completed,2025-06-16
1024,1024,UPI,Completed,2023-06-08
1025,1025,Debit Card,Completed,2024-11-29
1026,1026,Credit Card,Completed,2024-06-23
1027,1027,Credit Card,Completed,2024-12-28
1028,1028,Net Banking,Completed,2024-07-17
1029,1029,UPI,Completed,2025-03-20
1030,1030,Net Banking,Completed,2023-06-18
1031,1031,Debit Card,Completed,2024-07-11
1032,1032,Net Banking,Completed,2024-10-30
1033,1033,Debit Card,Completed,2024-12-28
1034,1034,Debit Card,Completed,2023-03-28
1035,1035,Wallet,Completed,2024-10-02
1036,1036,Net Banking,Completed,2025-06-14
1037,1037,Wallet,Completed,2024-05-02
1038,1038,Wallet,Completed,2025-04-30
1039,1039,Wallet,Completed,2023-05-12
1040,1040,Debit Card,Completed,2023-06-09
1041,1041,Debit Card,Completed,2024-02-17
1042,1042,UPI,Completed,2024-02-18
1043,1043,Net Banking,Completed,2023-04-07
1044,1044,Debit Card,Completed,2023-04-10
1045,1045,COD,Completed,2023-07-04
1046,1046,Debit Card,Completed,2023-05-08
1047,1047,Net Banking,Completed,2023-11-08
1048,1048,Net Banking,Completed,2024-12-01
1049,1049,Debit Card,Completed,2023-03-14
1050,1050,Net Banking,Completed,2023-02-11
1051,1051,Credit Card,Completed,2024-07-05
1052,1052,UPI,Completed,2023-01-02
1053,1053,Credit Card,Completed,2024-06-28
1054,1054,Credit Card,Refunded,2023-01-05
1055,1055,Credit Card,Completed,2024-01-08
1056,1056,Debit Card,Completed,2025-04-04
1057,1057,Wallet,Completed,2023-01-10
1058,1058,UPI,Completed,2023-05-07
1059,1059,COD,Completed,2024-04-03
1060,1060,COD,Completed,2024-09-09
1061,1061,Credit Card,Completed,2024-06-05
1062,1062,UPI,Completed,2023-09-04
1063,1063,Wallet,Completed,2024-03-04
1064,1064,Wallet,Completed,2024-08-10
1065,1065,Net Banking,Completed,2023-02-11
1066,1066,Credit Card,Completed,2025-04-15
1067,1067,Net Banking,Completed,2023-04-24
1068,1068,Debit Card,Completed,2023-12-05
1069,1069,UPI,Completed,2025-05-18
1070,1070,COD,Completed,2023-01-03
1071,1071,Debit Card,Completed,2023-03-18
1072,1072,Net Banking,Completed,2024-12-27
1073,1073,UPI,Completed,2023-09-18
1074,1074,Debit Card,Completed,2024-04-14
1075,1075,COD,Completed,2023-03-21
1076,1076,Wallet,Completed,2024-06-14
1077,1077,UPI,Completed,2025-05-19
1078,1078,COD,Completed,2023-05-30
1079,1079,Wallet,Completed,2024-03-15
1080,1080,Wallet,Completed,2025-04-06
1081,1081,UPI,Completed,2025-05-16
1082,1082,Credit Card,Refunded,2023-04-19
1083,1083,UPI,Completed,2024-03-25
1084,1084,Debit Card,Completed,2024-04-27
1085,1085,Net Banking,Completed,2024-10-04
1086,1086,Credit Card,Completed,2025-03-25
1087,1087,COD,Completed,2024-12-03
1088,1088,Net Banking,Refunded,2024-09-06
1089,1089,Credit Card,Completed,2025-04-14
1090,1090,Credit Card,Completed,2024-07-05
1091,1091,COD,Completed,2023-03-14
1092,1092,COD,Completed,2024-08-16
1093,1093,COD,Completed,2025-02-12
1094,1094,Credit Card,Completed,2024-07-08
1095,1095,UPI,Completed,2023-02-07
1096,1096,COD,Completed,2025-05-05
1097,1097,Wallet,Completed,2023-06-11
1098,1098,Debit Card,Completed,2024-04-24
1099,1099,Net Banking,Completed,2025-04-14
1100,1100,UPI,Completed,2023-10-03
1101,1101,UPI,Completed,2024-12-03
1102,1102,Wallet,Refunded,2023-06-19
1103,1103,Debit Card,Completed,2023-06-28
1104,1104,Wallet,Completed,2025-04-24
1105,1105,COD,Completed,2024-02-28
1106,1106,COD,Completed,2024-02-02
1107,1107,COD,Completed,2023-11-15
1108,1108,Net Banking,Completed,2023-05-09
1109,1109,Wallet,Completed,2023-10-03
1110,1110,Debit Card,Completed,2024-04-22
1111,1111,Net Banking,Completed,2024-11-11
1112,1112,Credit Card,Completed,2023-05-10
1113,1113,Debit Card,Completed,2023-01-07
1114,1114,Credit Card,Completed,2023-09-07
1115,1115,Debit Card,Completed,2023-01-20
1116,1116,COD,Completed,2023-08-27
1117,1117,UPI,Completed,2024-05-28
1118,1118,Net Banking,Completed,2023-07-14
1119,1119,Debit Card,Completed,2025-05-07
1120,1120,COD,Completed,2023-07-25
1121,1121,Debit Card,Completed,2024-11-20
1122,1122,Debit Card,Completed,2023-06-16
1123,1123,Credit Card,Refunded,2024-07-01
1124,1124,Debit Card,Completed,2023-12-25
1125,1125,UPI,Completed,2023-01-19
1126,1126,Net Banking,Completed,2025-03-02
1127,1127,Wallet,Completed,2024-03-09
1128,1128,COD,Completed,2023-08-10
1129,1129,COD,Completed,2025-01-23
1130,1130,Wallet,Completed,2025-03-30
1131,1131,COD,Completed,2024-05-27
1132,1132,Credit Card,Completed,2024-05-10
1133,1133,Net Banking,Completed,2024-06-26
1134,1134,Debit Card,Completed,2024-01-11
1135,1135,Credit Card,Completed,2023-06-02
1136,1136,Net Banking,Completed,2024-07-31
1137,1137,Credit Card,Completed,2024-12-07
1138,1138,Debit Card,Completed,2024-03-02
1139,1139,Debit Card,Completed,2023-08-27
1140,1140,COD,Completed,2025-03-25
1141,1141,COD,Completed,2024-05-19
1142,1142,Credit Card,Completed,2023-05-10
1143,1143,COD,Completed,2023-08-18
1144,1144,UPI,Completed,2025-05-18
1145,1145,Net Banking,Completed,2024-10-21
1146,1146,Net Banking,Completed,2023-08-03
1147,1147,COD,Completed,2024-04-19
1148,1148,Credit Card,Completed,2023-09-10
1149,1149,Credit Card,Completed,2024-06-14
1150,1150,UPI,Completed,2025-03-01
1151,1151,Credit Card,Completed,2025-01-28
1152,1152,Wallet,Completed,2024-06-17
1153,1153,Wallet,Completed,2023-04-11
1154,1154,UPI,Completed,2023-03-30
1155,1155,Debit Card,Refunded,2024-07-23
1156,1156,Credit Card,Completed,2024-05-15
1157,1157,UPI,Completed,2025-02-25
1158,1158,UPI,Completed,2023-08-03
1159,1159,Net Banking,Completed,2023-07-05
1160,1160,UPI,Completed,2023-08-16
1161,1161,UPI,Completed,2024-02-13
1162,1162,COD,Completed,2024-01-13
1163,1163,Debit Card,Completed,2023-02-23
1164,1164,Debit Card,Completed,2025-06-09
1165,1165,Debit Card,Completed,2023-04-05
1166,1166,Credit Card,Completed,2025-02-22
1167,1167,UPI,Completed,2024-01-16
1168,1168,Wallet,Completed,2024-09-23
1169,1169,UPI,Completed,2024-11-28
1170,1170,COD,Completed,2024-10-17
1171,1171,COD,Completed,2023-12-27
1172,1172,UPI,Completed,2023-07-22
1173,1173,Debit Card,Completed,2023-03-31
1174,1174,COD,Completed,2023-02-14
1175,1175,UPI,Completed,2023-05-08
1176,1176,COD,Refunded,2024-04-19
1177,1177,UPI,Completed,2024-01-03
1178,1178,Debit Card,Completed,2024-08-12
1179,1179,Net Banking,Completed,2025-02-25
1180,1180,Net Banking,Completed,2024-12-21
1181,1181,Credit Card,Completed,2024-11-09
1182,1182,Credit Card,Completed,2025-01-01
1183,1183,UPI,Completed,2025-02-19
1184,1184,Debit Card,Completed,2023-06-02
1185,1185,Wallet,Completed,2024-08-20
1186,1186,Wallet,Completed,2025-04-17
1187,1187,COD,Completed,2023-01-23
1188,1188,Credit Card,Completed,2024-01-14
1189,1189,Debit Card,Completed,2025-01-29
1190,1190,Net Banking,Completed,2024-01-06
1191,1191,UPI,Completed,2025-06-19
1192,1192,Credit Card,Completed,2024-11-17
1193,1193,Net Banking,Completed,2023-12-14
1194,1194,COD,Completed,2024-07-07
1195,1195,Credit Card,Completed,2025-05-15
1196,1196,Debit Card,Completed,2024-01-14
1197,1197,UPI,Completed,2025-01-16
1198,1198,UPI,Refunded,2024-04-29
1199,1199,Credit Card,Completed,2024-06-10
1200,1200,Wallet,Completed,2023-07-12
