OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,TotalAmount,PaymentID,ShippingID,OrderStatus
451,914,78,2023-11-06,1,8941,8941,451,451,Delivered
452,1383,238,2024-02-29,4,6113,24452,452,452,Delivered
453,2750,459,2023-08-29,1,38556,38556,453,453,Delivered
454,311,70,2023-08-26,5,39205,196025,454,454,Delivered
455,396,458,2025-06-18,3,4430,13290,455,455,Delivered
456,3511,2,2024-12-02,2,14874,29748,456,456,Delivered
457,4102,58,2025-05-09,5,23371,116855,457,457,Delivered
458,1835,375,2024-12-21,1,18089,18089,458,458,Delivered
459,354,101,2024-02-22,5,3336,16680,459,459,Delivered
460,2669,353,2024-04-09,1,43002,43002,460,460,Delivered
461,2201,205,2024-07-06,4,21057,84228,461,461,Delivered
462,3359,412,2023-01-06,2,41814,83628,462,462,Delivered
463,3089,124,2023-04-29,2,43678,87356,463,463,Delivered
464,3325,356,2024-12-02,5,21458,107290,464,464,Delivered
465,3732,498,2024-04-29,5,261,1305,465,465,Delivered
466,4853,280,2025-04-24,4,15563,62252,466,466,Delivered
467,526,202,2024-09-19,5,17659,88295,467,467,Delivered
468,1829,474,2023-09-26,5,17562,87810,468,468,Shipped
469,4277,302,2023-08-15,4,37601,150404,469,469,Cancelled
470,4293,105,2025-04-12,5,11284,56420,470,470,Delivered
471,3771,91,2024-01-26,1,21300,21300,471,471,Delivered
472,1261,360,2023-04-16,3,24785,74355,472,472,Delivered
473,2478,232,2024-02-10,1,18223,18223,473,473,Delivered
474,3681,325,2025-03-28,4,48085,192340,474,474,Delivered
475,1070,188,2024-11-07,4,34324,137296,475,475,Delivered
476,3123,130,2023-07-25,1,36651,36651,476,476,Delivered
477,1462,157,2023-11-28,5,18195,90975,477,477,Delivered
478,4303,326,2023-07-26,4,6021,24084,478,478,Delivered
479,360,368,2024-01-11,4,24823,99292,479,479,Delivered
480,4977,416,2023-09-02,3,23291,69873,480,480,Delivered
481,1570,498,2023-03-06,5,24602,123010,481,481,Delivered
482,3650,195,2024-02-29,4,34659,138636,482,482,Delivered
483,4857,289,2024-12-18,4,30489,121956,483,483,Shipped
484,534,226,2023-05-19,4,32395,129580,484,484,Delivered
485,1641,206,2024-11-27,5,2859,14295,485,485,Delivered
486,968,47,2024-08-07,2,5255,10510,486,486,Shipped
487,1767,289,2025-04-23,4,3804,15216,487,487,Delivered
488,449,282,2023-05-24,4,38469,153876,488,488,Cancelled
489,2626,172,2023-01-07,2,34162,68324,489,489,Delivered
490,2150,45,2023-09-19,3,25347,76041,490,490,Delivered
491,4186,454,2023-02-22,4,44834,179336,491,491,Delivered
492,4421,132,2023-05-15,3,13438,40314,492,492,Delivered
493,3803,337,2024-08-20,4,46722,186888,493,493,Delivered
494,4556,340,2023-11-18,1,47992,47992,494,494,Delivered
495,2651,19,2025-03-26,3,14597,43791,495,495,Delivered
496,4851,313,2025-01-15,4,26807,107228,496,496,Delivered
497,3554,440,2023-05-21,1,3408,3408,497,497,Shipped
498,1476,8,2025-03-30,5,48513,242565,498,498,Delivered
499,1729,274,2025-03-07,2,9753,19506,499,499,Shipped
500,3815,49,2023-02-21,2,6198,12396,500,500,Delivered
501,3479,80,2023-05-17,1,45793,45793,501,501,Delivered
502,4769,409,2024-07-28,3,46530,139590,502,502,Delivered
503,4496,431,2025-03-29,2,10154,20308,503,503,Delivered
504,2684,195,2023-10-26,2,42194,84388,504,504,Delivered
505,1624,238,2023-07-08,2,47925,95850,505,505,Delivered
506,318,425,2024-11-04,3,8203,24609,506,506,Shipped
507,598,149,2023-01-19,4,23003,92012,507,507,Delivered
508,3972,144,2024-08-20,3,39375,118125,508,508,Delivered
509,3854,139,2023-11-04,2,38131,76262,509,509,Delivered
510,2821,100,2023-11-04,2,43226,86452,510,510,Delivered
511,3941,127,2024-01-08,3,48850,146550,511,511,Delivered
512,3728,49,2025-03-17,5,7602,38010,512,512,Delivered
513,277,21,2023-04-10,5,38160,190800,513,513,Delivered
514,4735,429,2024-01-19,3,5196,15588,514,514,Delivered
515,1391,340,2023-01-06,1,21933,21933,515,515,Shipped
516,2141,49,2023-04-30,1,15844,15844,516,516,Delivered
517,964,167,2023-06-17,4,16319,65276,517,517,Delivered
518,3006,487,2024-02-18,2,18778,37556,518,518,Delivered
519,4111,123,2023-04-19,1,1190,1190,519,519,Shipped
520,1728,353,2025-02-07,2,5904,11808,520,520,Delivered
521,3222,320,2023-10-26,5,7383,36915,521,521,Delivered
522,1783,120,2025-03-04,2,39213,78426,522,522,Delivered
523,599,307,2023-02-12,3,6627,19881,523,523,Delivered
524,2803,44,2023-07-07,4,38988,155952,524,524,Delivered
525,722,404,2025-01-21,2,9903,19806,525,525,Delivered
526,1150,105,2024-12-03,2,14594,29188,526,526,Delivered
527,310,255,2023-03-12,5,21826,109130,527,527,Delivered
528,413,434,2023-04-05,3,27158,81474,528,528,Delivered
529,4036,345,2023-09-23,4,9043,36172,529,529,Shipped
530,4837,85,2025-04-24,4,25485,101940,530,530,Delivered
531,4356,336,2025-03-12,1,4658,4658,531,531,Delivered
532,1623,301,2023-08-31,4,37005,148020,532,532,Shipped
533,3212,340,2024-11-30,4,41275,165100,533,533,Delivered
534,714,117,2024-09-01,3,43668,131004,534,534,Shipped
535,2462,251,2023-04-24,5,1271,6355,535,535,Shipped
536,4955,154,2023-12-10,4,9757,39028,536,536,Delivered
537,3817,318,2023-12-10,1,19345,19345,537,537,Delivered
538,3338,339,2023-05-04,5,16042,80210,538,538,Delivered
539,1509,200,2023-06-04,3,22001,66003,539,539,Delivered
540,3231,158,2025-06-16,4,21072,84288,540,540,Delivered
541,3203,270,2025-05-23,1,223,223,541,541,Delivered
542,2055,378,2023-04-14,3,44518,133554,542,542,Cancelled
543,1107,476,2024-03-02,3,43867,131601,543,543,Delivered
544,2182,491,2023-11-09,3,23912,71736,544,544,Delivered
545,4278,415,2024-05-25,1,43099,43099,545,545,Delivered
546,976,286,2023-11-15,4,29542,118168,546,546,Delivered
547,3760,18,2023-05-21,3,31819,95457,547,547,Delivered
548,4814,471,2023-02-17,5,33491,167455,548,548,Cancelled
549,2301,322,2025-03-02,2,19282,38564,549,549,Delivered
550,691,413,2024-12-27,4,32508,130032,550,550,Delivered
551,4712,254,2023-12-22,1,35090,35090,551,551,Shipped
552,1329,158,2024-11-28,5,11385,56925,552,552,Delivered
553,3138,398,2023-07-11,3,45650,136950,553,553,Delivered
554,2629,476,2023-04-22,4,26616,106464,554,554,Delivered
555,3159,407,2023-04-26,4,17688,70752,555,555,Delivered
556,3345,327,2023-02-15,2,20827,41654,556,556,Delivered
557,3373,386,2024-02-06,1,18247,18247,557,557,Delivered
558,993,133,2023-02-12,4,969,3876,558,558,Delivered
559,2898,309,2023-09-07,3,17601,52803,559,559,Shipped
560,3382,428,2023-06-19,1,20316,20316,560,560,Delivered
561,3309,202,2024-02-06,3,26412,79236,561,561,Delivered
562,1175,273,2024-11-16,5,27308,136540,562,562,Shipped
563,2775,350,2023-03-10,1,27279,27279,563,563,Delivered
564,4734,222,2024-08-10,4,14220,56880,564,564,Delivered
565,1821,344,2023-05-08,2,33005,66010,565,565,Shipped
566,2356,68,2023-10-09,4,40331,161324,566,566,Delivered
567,2237,312,2023-11-13,2,14871,29742,567,567,Delivered
568,2947,12,2023-05-05,5,4930,24650,568,568,Shipped
569,3750,323,2023-10-09,2,29486,58972,569,569,Delivered
570,4880,414,2024-07-04,1,2795,2795,570,570,Shipped
571,2410,323,2024-06-27,3,21894,65682,571,571,Delivered
572,2308,430,2024-12-31,5,35397,176985,572,572,Delivered
573,2196,218,2024-10-07,3,4332,12996,573,573,Delivered
574,3278,200,2024-02-23,5,38784,193920,574,574,Delivered
575,2699,337,2024-10-19,3,4878,14634,575,575,Delivered
576,3725,98,2023-07-14,3,40549,121647,576,576,Delivered
577,627,377,2024-03-25,5,1283,6415,577,577,Delivered
578,2176,104,2024-12-19,5,49715,248575,578,578,Shipped
579,130,33,2024-03-03,3,13676,41028,579,579,Delivered
580,2161,286,2023-06-17,3,41328,123984,580,580,Delivered
581,863,23,2023-12-30,2,45506,91012,581,581,Delivered
582,837,176,2024-01-08,1,10284,10284,582,582,Delivered
583,2766,407,2025-04-21,3,31411,94233,583,583,Cancelled
584,2059,261,2023-12-29,4,13915,55660,584,584,Delivered
585,4252,224,2025-04-11,4,10748,42992,585,585,Shipped
586,106,57,2024-08-22,2,47902,95804,586,586,Delivered
587,3799,400,2024-08-09,1,13566,13566,587,587,Delivered
588,4585,454,2025-02-26,4,31954,127816,588,588,Delivered
589,1675,464,2023-04-17,3,25274,75822,589,589,Delivered
590,3739,293,2024-12-02,5,41905,209525,590,590,Delivered
591,441,442,2024-02-14,4,11273,45092,591,591,Delivered
592,3865,311,2024-05-24,2,7958,15916,592,592,Delivered
593,1874,3,2025-03-17,4,37298,149192,593,593,Delivered
594,1988,49,2023-02-08,2,261,522,594,594,Delivered
595,363,477,2024-08-14,5,42053,210265,595,595,Shipped
596,3834,10,2023-04-17,4,49818,199272,596,596,Delivered
597,1174,414,2024-09-22,5,10870,54350,597,597,Delivered
598,19,37,2024-10-25,1,36631,36631,598,598,Shipped
599,4871,406,2024-12-23,5,5287,26435,599,599,Delivered
600,3745,204,2025-02-01,1,36893,36893,600,600,Delivered
601,1711,63,2024-03-15,2,44222,88444,601,601,Cancelled
602,4258,181,2025-01-17,1,5956,5956,602,602,Delivered
603,2245,155,2023-06-01,3,19580,58740,603,603,Delivered
604,57,41,2023-04-27,1,3054,3054,604,604,Delivered
605,3157,234,2024-08-11,4,40243,160972,605,605,Delivered
606,483,367,2024-11-28,1,44117,44117,606,606,Delivered
607,2404,227,2023-05-18,3,46500,139500,607,607,Delivered
608,2658,196,2024-03-29,1,10825,10825,608,608,Delivered
609,2671,141,2024-02-27,2,1062,2124,609,609,Delivered
610,2923,472,2025-02-27,3,313,939,610,610,Delivered
611,4359,83,2025-04-25,1,2518,2518,611,611,Shipped
612,3008,33,2024-04-14,5,8186,40930,612,612,Delivered
613,2007,481,2024-12-07,4,34201,136804,613,613,Delivered
614,1787,148,2023-09-24,1,47012,47012,614,614,Delivered
615,3589,315,2025-02-02,2,45461,90922,615,615,Delivered
616,2107,492,2024-12-08,1,6213,6213,616,616,Shipped
617,4843,73,2023-03-11,1,39381,39381,617,617,Delivered
618,549,275,2024-01-06,1,5013,5013,618,618,Delivered
619,4181,353,2023-07-02,3,29693,89079,619,619,Shipped
620,3351,357,2025-01-15,2,29358,58716,620,620,Shipped
621,1688,16,2023-04-20,4,15027,60108,621,621,Shipped
622,2275,320,2023-03-16,1,12648,12648,622,622,Shipped
623,2556,339,2023-02-16,3,12036,36108,623,623,Delivered
624,2081,334,2024-08-20,1,37530,37530,624,624,Delivered
625,2199,437,2024-01-08,2,23489,46978,625,625,Delivered
626,2062,190,2024-06-19,3,11094,33282,626,626,Delivered
627,3120,478,2024-10-26,1,14878,14878,627,627,Delivered
628,1974,329,2025-06-09,4,17430,69720,628,628,Delivered
629,3026,121,2024-04-28,3,2126,6378,629,629,Delivered
630,4550,365,2024-02-19,4,6342,25368,630,630,Delivered
631,3489,226,2023-07-15,1,7953,7953,631,631,Delivered
632,1959,480,2023-02-28,3,36558,109674,632,632,Delivered
633,4612,313,2023-03-03,4,7412,29648,633,633,Shipped
634,4273,88,2023-08-06,5,20927,104635,634,634,Delivered
635,3776,402,2025-04-06,2,5078,10156,635,635,Delivered
636,2299,340,2023-05-03,3,4666,13998,636,636,Delivered
637,1475,261,2024-10-30,1,41326,41326,637,637,Shipped
638,264,276,2024-11-11,2,32902,65804,638,638,Delivered
639,3174,412,2023-02-12,3,48721,146163,639,639,Shipped
640,1859,9,2025-01-11,5,30247,151235,640,640,Delivered
641,3597,500,2023-11-08,2,12752,25504,641,641,Delivered
642,3294,13,2024-01-04,2,1026,2052,642,642,Shipped
643,3062,262,2023-08-06,4,44278,177112,643,643,Delivered
644,1655,159,2023-08-20,4,17958,71832,644,644,Cancelled
645,1455,176,2024-12-26,4,44021,176084,645,645,Delivered
646,2,80,2024-09-13,5,17098,85490,646,646,Delivered
647,1128,134,2023-05-04,2,37037,74074,647,647,Delivered
648,4278,70,2025-02-10,5,21251,106255,648,648,Delivered
649,658,300,2023-09-17,4,26999,107996,649,649,Shipped
650,2204,496,2023-02-22,4,6415,25660,650,650,Delivered
651,578,148,2024-03-06,2,9268,18536,651,651,Delivered
652,4777,60,2024-05-26,4,16174,64696,652,652,Delivered
653,4276,493,2024-03-22,5,12827,64135,653,653,Delivered
654,1488,441,2023-08-31,3,42370,127110,654,654,Delivered
655,468,320,2024-11-19,4,14115,56460,655,655,Delivered
656,2786,348,2023-11-29,2,30707,61414,656,656,Delivered
657,1697,278,2023-05-18,4,26483,105932,657,657,Shipped
658,3114,340,2023-05-11,4,24114,96456,658,658,Cancelled
659,927,19,2024-02-20,5,9112,45560,659,659,Delivered
660,4771,233,2024-07-09,3,38011,114033,660,660,Delivered
661,1438,416,2023-01-19,4,45624,182496,661,661,Delivered
662,960,493,2024-10-19,3,36260,108780,662,662,Delivered
663,1609,190,2023-09-19,3,42714,128142,663,663,Delivered
664,4824,24,2024-09-01,2,1183,2366,664,664,Delivered
665,239,36,2023-03-29,1,11551,11551,665,665,Delivered
666,1430,136,2023-01-25,2,1465,2930,666,666,Delivered
667,3850,172,2023-12-24,1,34431,34431,667,667,Delivered
668,2118,171,2023-09-28,1,5700,5700,668,668,Delivered
669,429,357,2025-03-21,3,8835,26505,669,669,Shipped
670,4029,73,2024-07-27,2,39860,79720,670,670,Shipped
671,3156,152,2023-11-15,1,15234,15234,671,671,Delivered
672,4803,78,2024-04-08,2,46583,93166,672,672,Shipped
673,3866,290,2023-01-14,4,9257,37028,673,673,Delivered
674,3747,124,2024-03-09,3,33053,99159,674,674,Delivered
675,254,118,2024-06-09,1,14682,14682,675,675,Delivered
676,1576,462,2023-11-15,2,13611,27222,676,676,Cancelled
677,509,116,2025-04-26,4,22409,89636,677,677,Delivered
678,3249,162,2023-11-10,5,47463,237315,678,678,Delivered
679,2405,26,2023-08-31,3,33868,101604,679,679,Delivered
680,248,102,2025-03-14,3,8037,24111,680,680,Delivered
681,4336,160,2024-11-05,1,7160,7160,681,681,Delivered
682,547,130,2024-04-05,5,14741,73705,682,682,Delivered
683,3045,274,2023-11-19,4,47694,190776,683,683,Delivered
684,2283,69,2023-05-13,1,36739,36739,684,684,Delivered
685,2458,337,2024-11-07,1,49396,49396,685,685,Delivered
686,1187,202,2025-01-23,1,47115,47115,686,686,Delivered
687,4342,55,2023-06-17,1,20909,20909,687,687,Shipped
688,1964,89,2024-12-25,4,28104,112416,688,688,Delivered
689,4522,60,2025-01-28,1,17211,17211,689,689,Shipped
690,1856,490,2025-04-10,2,39787,79574,690,690,Delivered
691,1062,384,2023-04-20,2,32381,64762,691,691,Shipped
692,227,131,2025-04-13,5,30950,154750,692,692,Cancelled
693,2568,89,2023-07-12,3,44936,134808,693,693,Delivered
694,4710,177,2024-09-13,1,16867,16867,694,694,Delivered
695,2604,420,2023-11-05,3,24175,72525,695,695,Delivered
696,2327,57,2024-11-23,2,1025,2050,696,696,Delivered
697,428,456,2023-06-04,2,49669,99338,697,697,Shipped
698,3119,224,2023-09-03,3,8955,26865,698,698,Delivered
699,2829,459,2025-06-18,2,21152,42304,699,699,Delivered
700,394,407,2023-12-14,5,30064,150320,700,700,Delivered
701,2789,185,2023-04-13,2,4395,8790,701,701,Delivered
702,3032,37,2024-05-24,5,4634,23170,702,702,Delivered
703,2549,411,2023-11-14,4,24979,99916,703,703,Delivered
704,2826,376,2025-06-13,3,48635,145905,704,704,Delivered
705,4248,36,2024-03-02,4,29437,117748,705,705,Delivered
706,1708,186,2024-11-05,5,24007,120035,706,706,Delivered
707,286,237,2024-03-18,5,37505,187525,707,707,Delivered
708,1506,269,2025-03-18,3,33963,101889,708,708,Delivered
709,474,113,2024-03-19,3,48536,145608,709,709,Delivered
710,3415,104,2023-12-03,3,19976,59928,710,710,Delivered
711,4099,6,2024-01-23,2,39840,79680,711,711,Cancelled
712,144,467,2023-04-26,5,49976,249880,712,712,Shipped
713,1699,259,2025-05-21,1,33125,33125,713,713,Shipped
714,3789,478,2023-08-07,2,36897,73794,714,714,Delivered
715,3473,70,2023-09-23,5,45260,226300,715,715,Delivered
716,4205,322,2023-04-05,4,3749,14996,716,716,Delivered
717,1942,276,2024-06-13,3,15409,46227,717,717,Shipped
718,1655,500,2025-01-08,5,47486,237430,718,718,Delivered
719,1769,140,2023-02-23,4,33680,134720,719,719,Delivered
720,571,460,2024-03-01,5,44609,223045,720,720,Delivered
721,4449,173,2023-09-09,4,47495,189980,721,721,Cancelled
722,2921,317,2023-11-14,4,20069,80276,722,722,Delivered
723,1168,99,2023-05-08,5,20895,104475,723,723,Delivered
724,3604,394,2024-04-29,5,32066,160330,724,724,Shipped
725,3866,304,2024-05-27,5,9679,48395,725,725,Delivered
726,571,207,2025-01-21,1,23405,23405,726,726,Delivered
727,1248,239,2023-01-07,5,36107,180535,727,727,Delivered
728,4169,323,2024-09-26,4,28548,114192,728,728,Delivered
729,1191,321,2025-05-22,3,44623,133869,729,729,Delivered
730,1800,175,2024-07-19,2,36204,72408,730,730,Delivered
731,1114,460,2023-11-27,1,40595,40595,731,731,Shipped
732,2978,267,2024-07-16,1,23127,23127,732,732,Delivered
733,953,171,2024-09-16,3,25570,76710,733,733,Delivered
734,3177,35,2024-07-05,3,41378,124134,734,734,Delivered
735,1313,481,2023-03-19,4,1625,6500,735,735,Delivered
736,1204,160,2023-02-28,2,14570,29140,736,736,Delivered
737,1179,283,2025-03-02,5,6071,30355,737,737,Shipped
738,4071,440,2023-04-06,4,27870,111480,738,738,Delivered
739,1035,155,2023-02-27,1,5711,5711,739,739,Delivered
740,1381,58,2023-04-20,4,10818,43272,740,740,Delivered
741,2955,62,2024-02-05,4,21518,86072,741,741,Delivered
742,201,345,2023-07-04,2,11050,22100,742,742,Shipped
743,3650,272,2023-02-04,5,44810,224050,743,743,Delivered
744,3700,225,2024-10-10,1,39587,39587,744,744,Delivered
745,395,469,2023-05-26,5,34051,170255,745,745,Delivered
746,38,257,2025-05-14,5,567,2835,746,746,Delivered
747,4669,195,2024-05-06,4,22073,88292,747,747,Cancelled
748,3086,98,2025-03-22,3,14025,42075,748,748,Delivered
749,2674,163,2025-03-31,5,17389,86945,749,749,Delivered
750,4004,488,2024-05-18,3,5637,16911,750,750,Shipped
751,677,294,2024-08-23,4,19473,77892,751,751,Delivered
752,4825,398,2024-01-21,2,6943,13886,752,752,Delivered
753,3620,452,2025-01-17,3,5531,16593,753,753,Delivered
754,4046,428,2023-03-08,3,14257,42771,754,754,Delivered
755,4161,483,2024-03-12,5,34739,173695,755,755,Delivered
756,3738,330,2024-11-30,3,26496,79488,756,756,Cancelled
757,1187,416,2024-09-08,3,3707,11121,757,757,Cancelled
758,2881,327,2023-09-23,4,16525,66100,758,758,Shipped
759,210,45,2023-08-09,1,2455,2455,759,759,Delivered
760,2384,176,2023-05-20,5,12344,61720,760,760,Delivered
761,4098,134,2023-06-17,3,10963,32889,761,761,Shipped
762,2050,133,2023-06-14,1,14693,14693,762,762,Shipped
763,3139,273,2023-08-06,5,29268,146340,763,763,Delivered
764,3142,119,2025-04-22,4,31714,126856,764,764,Delivered
765,4266,351,2023-11-22,1,36514,36514,765,765,Delivered
766,3847,253,2024-01-12,3,37111,111333,766,766,Delivered
767,1329,176,2024-01-24,1,24296,24296,767,767,Cancelled
768,2316,496,2024-08-14,3,25433,76299,768,768,Delivered
769,1676,235,2024-04-11,1,18827,18827,769,769,Delivered
770,3938,487,2025-06-02,2,35801,71602,770,770,Delivered
771,4955,98,2024-12-27,3,19406,58218,771,771,Delivered
772,81,108,2023-07-30,5,4847,24235,772,772,Delivered
773,905,351,2023-07-17,3,6800,20400,773,773,Delivered
774,2184,26,2023-10-15,4,5937,23748,774,774,Delivered
775,4221,213,2024-08-26,3,46738,140214,775,775,Delivered
776,1661,92,2023-08-04,2,6862,13724,776,776,Shipped
777,2651,346,2024-12-15,4,26746,106984,777,777,Delivered
778,906,425,2023-06-01,3,33911,101733,778,778,Delivered
779,447,219,2024-10-31,5,35022,175110,779,779,Delivered
780,4516,69,2023-09-19,3,24452,73356,780,780,Delivered
781,1224,57,2023-06-13,5,8378,41890,781,781,Delivered
782,4592,255,2024-07-10,4,30564,122256,782,782,Delivered
783,3463,72,2023-01-06,2,49799,99598,783,783,Delivered
784,3912,302,2023-12-10,4,28338,113352,784,784,Delivered
785,3708,258,2024-09-10,2,2665,5330,785,785,Shipped
786,674,397,2023-04-01,3,49646,148938,786,786,Delivered
787,608,263,2024-12-03,4,16215,64860,787,787,Delivered
788,870,362,2023-06-19,5,28304,141520,788,788,Delivered
789,479,146,2023-12-10,5,2796,13980,789,789,Delivered
790,4184,208,2024-11-16,2,15202,30404,790,790,Delivered
791,750,123,2024-12-19,4,433,1732,791,791,Delivered
792,3342,45,2023-10-22,5,45251,226255,792,792,Cancelled
793,2705,114,2024-03-02,1,26463,26463,793,793,Delivered
794,695,37,2023-07-16,1,35786,35786,794,794,Cancelled
795,4115,349,2023-07-18,4,16780,67120,795,795,Delivered
796,2392,33,2023-05-10,5,31232,156160,796,796,Delivered
797,207,358,2025-01-06,2,38089,76178,797,797,Delivered
798,2639,123,2024-08-19,1,14683,14683,798,798,Shipped
799,3005,209,2024-03-24,3,10803,32409,799,799,Delivered
800,4456,372,2024-10-14,4,15613,62452,800,800,Shipped
801,944,414,2024-11-18,4,6226,24904,801,801,Delivered
802,690,448,2023-11-22,3,38876,116628,802,802,Shipped
803,3621,497,2023-07-21,5,35142,175710,803,803,Delivered
804,1036,192,2024-07-26,3,33655,100965,804,804,Delivered
805,4120,66,2024-03-04,5,1666,8330,805,805,Delivered
806,4357,151,2025-02-27,3,7992,23976,806,806,Delivered
807,3903,128,2024-01-20,5,35755,178775,807,807,Delivered
808,2104,248,2024-11-29,3,48114,144342,808,808,Delivered
809,3728,185,2024-01-05,1,49660,49660,809,809,Delivered
810,2096,326,2023-01-18,3,45649,136947,810,810,Delivered
811,3356,17,2024-06-21,4,40068,160272,811,811,Shipped
812,2761,242,2025-03-25,1,47362,47362,812,812,Delivered
813,3026,101,2023-02-14,3,32129,96387,813,813,Delivered
814,2364,216,2023-06-07,2,20781,41562,814,814,Cancelled
815,2886,144,2025-05-23,1,44415,44415,815,815,Delivered
816,3500,218,2025-03-02,2,10183,20366,816,816,Delivered
817,2226,226,2024-09-01,5,26249,131245,817,817,Cancelled
818,1523,195,2024-01-16,1,48418,48418,818,818,Delivered
819,288,320,2023-01-21,2,13756,27512,819,819,Delivered
