ShippingID,OrderID,CourierPartner,DispatchDate,DeliveryDate,DeliveryStatus
483,483,Blue Dart,2024-12-19,2024-12-24,Shipped
484,484,Blue Dart,2023-05-20,2023-05-27,Delivered
485,485,Ecom Express,2024-11-28,2024-12-03,Delivered
486,486,Delhivery,2024-08-08,2024-08-13,Shipped
487,487,Ecom Express,2025-04-24,2025-04-28,Delivered
488,488,Blue Dart,2023-05-25,2023-06-01,Cancelled
489,489,India Post,2023-01-08,2023-01-12,Delivered
490,490,Ecom Express,2023-09-20,2023-09-26,Delivered
491,491,Ecom Express,2023-02-23,2023-02-28,Delivered
492,492,DTDC,2023-05-16,2023-05-23,Delivered
493,493,Ecom Express,2024-08-21,2024-08-24,Delivered
494,494,India Post,2023-11-19,2023-11-24,Delivered
495,495,Blue Dart,2025-03-27,2025-04-03,Delivered
496,496,Blue Dart,2025-01-16,2025-01-18,Delivered
497,497,Ecom Express,2023-05-22,2023-05-28,Shipped
498,498,DTDC,2025-03-31,2025-04-07,Delivered
499,499,Delhivery,2025-03-08,2025-03-14,Shipped
500,500,Ecom Express,2023-02-22,2023-02-26,Delivered
501,501,Blue Dart,2023-05-18,2023-05-22,Delivered
502,502,DTDC,2024-07-29,2024-08-02,Delivered
503,503,Delhivery,2025-03-30,2025-04-04,Delivered
504,504,Delhivery,2023-10-27,2023-11-03,Delivered
505,505,Delhivery,2023-07-09,2023-07-14,Delivered
506,506,India Post,2024-11-05,2024-11-11,Shipped
507,507,Blue Dart,2023-01-20,2023-01-22,Delivered
508,508,Blue Dart,2024-08-21,2024-08-24,Delivered
509,509,Delhivery,2023-11-05,2023-11-07,Delivered
510,510,Ecom Express,2023-11-05,2023-11-09,Delivered
511,511,India Post,2024-01-09,2024-01-11,Delivered
512,512,Delhivery,2025-03-18,2025-03-23,Delivered
513,513,Ecom Express,2023-04-11,2023-04-14,Delivered
514,514,DTDC,2024-01-20,2024-01-23,Delivered
515,515,Blue Dart,2023-01-07,2023-01-11,Shipped
516,516,India Post,2023-05-01,2023-05-07,Delivered
517,517,DTDC,2023-06-18,2023-06-24,Delivered
518,518,India Post,2024-02-19,2024-02-22,Delivered
519,519,India Post,2023-04-20,2023-04-27,Shipped
520,520,Ecom Express,2025-02-08,2025-02-10,Delivered
521,521,India Post,2023-10-27,2023-10-29,Delivered
522,522,Blue Dart,2025-03-05,2025-03-07,Delivered
523,523,DTDC,2023-02-13,2023-02-16,Delivered
524,524,Delhivery,2023-07-08,2023-07-13,Delivered
525,525,DTDC,2025-01-22,2025-01-25,Delivered
526,526,Ecom Express,2024-12-04,2024-12-06,Delivered
527,527,Blue Dart,2023-03-13,2023-03-15,Delivered
528,528,Blue Dart,2023-04-06,2023-04-12,Delivered
529,529,Ecom Express,2023-09-24,2023-09-26,Shipped
530,530,India Post,2025-04-25,2025-04-29,Delivered
531,531,Blue Dart,2025-03-13,2025-03-16,Delivered
532,532,Delhivery,2023-09-01,2023-09-08,Shipped
533,533,Ecom Express,2024-12-01,2024-12-06,Delivered
534,534,Delhivery,2024-09-02,2024-09-06,Shipped
535,535,Ecom Express,2023-04-25,2023-04-30,Shipped
536,536,Ecom Express,2023-12-11,2023-12-15,Delivered
537,537,Ecom Express,2023-12-11,2023-12-14,Delivered
538,538,Ecom Express,2023-05-05,2023-05-07,Delivered
539,539,India Post,2023-06-05,2023-06-09,Delivered
540,540,Blue Dart,2025-06-17,2025-06-20,Delivered
541,541,India Post,2025-05-24,2025-05-29,Delivered
542,542,Ecom Express,2023-04-15,2023-04-21,Cancelled
543,543,Ecom Express,2024-03-03,2024-03-07,Delivered
544,544,Ecom Express,2023-11-10,2023-11-17,Delivered
545,545,Delhivery,2024-05-26,2024-05-28,Delivered
546,546,India Post,2023-11-16,2023-11-23,Delivered
547,547,Blue Dart,2023-05-22,2023-05-25,Delivered
548,548,India Post,2023-02-18,2023-02-25,Cancelled
549,549,Ecom Express,2025-03-03,2025-03-09,Delivered
550,550,Blue Dart,2024-12-28,2025-01-01,Delivered
551,551,Delhivery,2023-12-23,2023-12-29,Shipped
552,552,DTDC,2024-11-29,2024-12-05,Delivered
553,553,India Post,2023-07-12,2023-07-15,Delivered
554,554,DTDC,2023-04-23,2023-04-28,Delivered
555,555,India Post,2023-04-27,2023-05-02,Delivered
556,556,India Post,2023-02-16,2023-02-21,Delivered
557,557,DTDC,2024-02-07,2024-02-13,Delivered
558,558,DTDC,2023-02-13,2023-02-19,Delivered
559,559,India Post,2023-09-08,2023-09-10,Shipped
560,560,Delhivery,2023-06-20,2023-06-27,Delivered
561,561,Blue Dart,2024-02-07,2024-02-11,Delivered
562,562,Blue Dart,2024-11-17,2024-11-20,Shipped
563,563,Blue Dart,2023-03-11,2023-03-18,Delivered
564,564,Blue Dart,2024-08-11,2024-08-14,Delivered
565,565,Ecom Express,2023-05-09,2023-05-16,Shipped
566,566,India Post,2023-10-10,2023-10-16,Delivered
567,567,Delhivery,2023-11-14,2023-11-20,Delivered
568,568,Delhivery,2023-05-06,2023-05-09,Shipped
569,569,India Post,2023-10-10,2023-10-16,Delivered
570,570,Blue Dart,2024-07-05,2024-07-10,Shipped
571,571,Blue Dart,2024-06-28,2024-07-04,Delivered
572,572,India Post,2025-01-01,2025-01-03,Delivered
573,573,Delhivery,2024-10-08,2024-10-14,Delivered
574,574,India Post,2024-02-24,2024-02-28,Delivered
575,575,Ecom Express,2024-10-20,2024-10-25,Delivered
576,576,Blue Dart,2023-07-15,2023-07-19,Delivered
577,577,Blue Dart,2024-03-26,2024-04-02,Delivered
578,578,Delhivery,2024-12-20,2024-12-27,Shipped
579,579,India Post,2024-03-04,2024-03-11,Delivered
580,580,DTDC,2023-06-18,2023-06-22,Delivered
581,581,Ecom Express,2023-12-31,2024-01-07,Delivered
582,582,Delhivery,2024-01-09,2024-01-14,Delivered
583,583,India Post,2025-04-22,2025-04-28,Cancelled
584,584,DTDC,2023-12-30,2024-01-02,Delivered
585,585,Blue Dart,2025-04-12,2025-04-15,Shipped
586,586,Delhivery,2024-08-23,2024-08-25,Delivered
587,587,DTDC,2024-08-10,2024-08-14,Delivered
588,588,Blue Dart,2025-02-27,2025-03-01,Delivered
589,589,Ecom Express,2023-04-18,2023-04-21,Delivered
590,590,India Post,2024-12-03,2024-12-05,Delivered
591,591,Ecom Express,2024-02-15,2024-02-18,Delivered
592,592,Blue Dart,2024-05-25,2024-06-01,Delivered
593,593,Delhivery,2025-03-18,2025-03-25,Delivered
594,594,Blue Dart,2023-02-09,2023-02-12,Delivered
595,595,Blue Dart,2024-08-15,2024-08-17,Shipped
596,596,Blue Dart,2023-04-18,2023-04-20,Delivered
597,597,Ecom Express,2024-09-23,2024-09-29,Delivered
598,598,India Post,2024-10-26,2024-11-01,Shipped
599,599,DTDC,2024-12-24,2024-12-30,Delivered
600,600,Ecom Express,2025-02-02,2025-02-08,Delivered
601,601,India Post,2024-03-16,2024-03-18,Cancelled
602,602,DTDC,2025-01-18,2025-01-20,Delivered
603,603,Blue Dart,2023-06-02,2023-06-06,Delivered
604,604,India Post,2023-04-28,2023-05-01,Delivered
605,605,Delhivery,2024-08-12,2024-08-14,Delivered
606,606,Blue Dart,2024-11-29,2024-12-01,Delivered
607,607,Delhivery,2023-05-19,2023-05-23,Delivered
608,608,Ecom Express,2024-03-30,2024-04-06,Delivered
609,609,India Post,2024-02-28,2024-03-02,Delivered
610,610,Delhivery,2025-02-28,2025-03-04,Delivered
611,611,DTDC,2025-04-26,2025-05-03,Shipped
612,612,India Post,2024-04-15,2024-04-17,Delivered
613,613,Blue Dart,2024-12-08,2024-12-10,Delivered
614,614,India Post,2023-09-25,2023-09-28,Delivered
615,615,DTDC,2025-02-03,2025-02-06,Delivered
616,616,India Post,2024-12-09,2024-12-13,Shipped
617,617,Delhivery,2023-03-12,2023-03-14,Delivered
618,618,Ecom Express,2024-01-07,2024-01-09,Delivered
619,619,Ecom Express,2023-07-03,2023-07-07,Shipped
620,620,DTDC,2025-01-16,2025-01-20,Shipped
621,621,DTDC,2023-04-21,2023-04-28,Shipped
622,622,India Post,2023-03-17,2023-03-24,Shipped
623,623,Ecom Express,2023-02-17,2023-02-19,Delivered
624,624,Delhivery,2024-08-21,2024-08-25,Delivered
625,625,DTDC,2024-01-09,2024-01-12,Delivered
626,626,DTDC,2024-06-20,2024-06-23,Delivered
627,627,DTDC,2024-10-27,2024-11-01,Delivered
628,628,Ecom Express,2025-06-10,2025-06-17,Delivered
629,629,Ecom Express,2024-04-29,2024-05-01,Delivered
630,630,Blue Dart,2024-02-20,2024-02-23,Delivered
631,631,Ecom Express,2023-07-16,2023-07-21,Delivered
632,632,Blue Dart,2023-03-01,2023-03-06,Delivered
633,633,Blue Dart,2023-03-04,2023-03-06,Shipped
634,634,Ecom Express,2023-08-07,2023-08-11,Delivered
635,635,Blue Dart,2025-04-07,2025-04-09,Delivered
636,636,DTDC,2023-05-04,2023-05-09,Delivered
637,637,Ecom Express,2024-10-31,2024-11-07,Shipped
638,638,Blue Dart,2024-11-12,2024-11-16,Delivered
639,639,Blue Dart,2023-02-13,2023-02-20,Shipped
640,640,DTDC,2025-01-12,2025-01-14,Delivered
641,641,Delhivery,2023-11-09,2023-11-12,Delivered
642,642,Ecom Express,2024-01-05,2024-01-07,Shipped
643,643,Ecom Express,2023-08-07,2023-08-10,Delivered
644,644,Ecom Express,2023-08-21,2023-08-23,Cancelled
645,645,Blue Dart,2024-12-27,2024-12-30,Delivered
646,646,Ecom Express,2024-09-14,2024-09-20,Delivered
647,647,Blue Dart,2023-05-05,2023-05-08,Delivered
648,648,Blue Dart,2025-02-11,2025-02-16,Delivered
649,649,Blue Dart,2023-09-18,2023-09-21,Shipped
650,650,DTDC,2023-02-23,2023-02-25,Delivered
651,651,India Post,2024-03-07,2024-03-11,Delivered
652,652,DTDC,2024-05-27,2024-06-03,Delivered
653,653,Ecom Express,2024-03-23,2024-03-29,Delivered
654,654,Delhivery,2023-09-01,2023-09-05,Delivered
655,655,Ecom Express,2024-11-20,2024-11-25,Delivered
656,656,Delhivery,2023-11-30,2023-12-05,Delivered
657,657,DTDC,2023-05-19,2023-05-23,Shipped
658,658,DTDC,2023-05-12,2023-05-15,Cancelled
659,659,Ecom Express,2024-02-21,2024-02-23,Delivered
660,660,DTDC,2024-07-10,2024-07-15,Delivered
661,661,DTDC,2023-01-20,2023-01-25,Delivered
662,662,India Post,2024-10-20,2024-10-27,Delivered
663,663,Ecom Express,2023-09-20,2023-09-26,Delivered
664,664,DTDC,2024-09-02,2024-09-08,Delivered
665,665,Blue Dart,2023-03-30,2023-04-02,Delivered
666,666,Blue Dart,2023-01-26,2023-01-29,Delivered
667,667,Ecom Express,2023-12-25,2024-01-01,Delivered
668,668,India Post,2023-09-29,2023-10-01,Delivered
669,669,India Post,2025-03-22,2025-03-26,Shipped
670,670,Ecom Express,2024-07-28,2024-08-04,Shipped
671,671,Delhivery,2023-11-16,2023-11-18,Delivered
672,672,Delhivery,2024-04-09,2024-04-15,Shipped
673,673,Delhivery,2023-01-15,2023-01-18,Delivered
674,674,Delhivery,2024-03-10,2024-03-17,Delivered
675,675,Ecom Express,2024-06-10,2024-06-17,Delivered
676,676,Blue Dart,2023-11-16,2023-11-19,Cancelled
677,677,DTDC,2025-04-27,2025-05-04,Delivered
678,678,Delhivery,2023-11-11,2023-11-15,Delivered
679,679,Ecom Express,2023-09-01,2023-09-04,Delivered
680,680,Ecom Express,2025-03-15,2025-03-19,Delivered
681,681,Ecom Express,2024-11-06,2024-11-11,Delivered
682,682,Ecom Express,2024-04-06,2024-04-13,Delivered
683,683,Delhivery,2023-11-20,2023-11-25,Delivered
684,684,Delhivery,2023-05-14,2023-05-20,Delivered
685,685,Delhivery,2024-11-08,2024-11-14,Delivered
686,686,Blue Dart,2025-01-24,2025-01-31,Delivered
687,687,Blue Dart,2023-06-18,2023-06-23,Shipped
688,688,Ecom Express,2024-12-26,2024-12-29,Delivered
689,689,Ecom Express,2025-01-29,2025-02-03,Shipped
690,690,Blue Dart,2025-04-11,2025-04-16,Delivered
691,691,Blue Dart,2023-04-21,2023-04-25,Shipped
692,692,DTDC,2025-04-14,2025-04-20,Cancelled
693,693,Blue Dart,2023-07-13,2023-07-15,Delivered
694,694,Blue Dart,2024-09-14,2024-09-18,Delivered
695,695,Ecom Express,2023-11-06,2023-11-11,Delivered
696,696,Blue Dart,2024-11-24,2024-11-30,Delivered
697,697,DTDC,2023-06-05,2023-06-11,Shipped
698,698,Delhivery,2023-09-04,2023-09-11,Delivered
699,699,India Post,2025-06-19,2025-06-26,Delivered
700,700,Blue Dart,2023-12-15,2023-12-22,Delivered
701,701,Blue Dart,2023-04-14,2023-04-16,Delivered
702,702,Ecom Express,2024-05-25,2024-05-30,Delivered
703,703,DTDC,2023-11-15,2023-11-20,Delivered
704,704,India Post,2025-06-14,2025-06-20,Delivered
705,705,Blue Dart,2024-03-03,2024-03-06,Delivered
706,706,India Post,2024-11-06,2024-11-13,Delivered
707,707,Delhivery,2024-03-19,2024-03-24,Delivered
708,708,India Post,2025-03-19,2025-03-22,Delivered
709,709,Delhivery,2024-03-20,2024-03-27,Delivered
710,710,India Post,2023-12-04,2023-12-09,Delivered
711,711,Blue Dart,2024-01-24,2024-01-27,Cancelled
712,712,Delhivery,2023-04-27,2023-04-29,Shipped
713,713,India Post,2025-05-22,2025-05-25,Shipped
714,714,Delhivery,2023-08-08,2023-08-13,Delivered
715,715,Blue Dart,2023-09-24,2023-09-29,Delivered
716,716,Blue Dart,2023-04-06,2023-04-13,Delivered
717,717,Blue Dart,2024-06-14,2024-06-20,Shipped
718,718,India Post,2025-01-09,2025-01-16,Delivered
719,719,Delhivery,2023-02-24,2023-03-01,Delivered
720,720,Blue Dart,2024-03-02,2024-03-05,Delivered
721,721,Ecom Express,2023-09-10,2023-09-13,Cancelled
722,722,Delhivery,2023-11-15,2023-11-20,Delivered
723,723,Ecom Express,2023-05-09,2023-05-14,Delivered
724,724,Blue Dart,2024-04-30,2024-05-06,Shipped
725,725,Ecom Express,2024-05-28,2024-06-01,Delivered
726,726,Ecom Express,2025-01-22,2025-01-29,Delivered
727,727,DTDC,2023-01-08,2023-01-13,Delivered
728,728,Delhivery,2024-09-27,2024-10-04,Delivered
729,729,India Post,2025-05-23,2025-05-29,Delivered
730,730,Delhivery,2024-07-20,2024-07-24,Delivered
731,731,DTDC,2023-11-28,2023-12-03,Shipped
732,732,Ecom Express,2024-07-17,2024-07-24,Delivered
733,733,DTDC,2024-09-17,2024-09-19,Delivered
734,734,Ecom Express,2024-07-06,2024-07-10,Delivered
735,735,Blue Dart,2023-03-20,2023-03-27,Delivered
736,736,Delhivery,2023-03-01,2023-03-08,Delivered
737,737,Delhivery,2025-03-03,2025-03-06,Shipped
738,738,India Post,2023-04-07,2023-04-10,Delivered
739,739,DTDC,2023-02-28,2023-03-02,Delivered
740,740,Blue Dart,2023-04-21,2023-04-25,Delivered
741,741,Ecom Express,2024-02-06,2024-02-09,Delivered
742,742,Delhivery,2023-07-05,2023-07-12,Shipped
743,743,Delhivery,2023-02-05,2023-02-11,Delivered
744,744,Blue Dart,2024-10-11,2024-10-17,Delivered
745,745,Blue Dart,2023-05-27,2023-06-01,Delivered
746,746,Blue Dart,2025-05-15,2025-05-22,Delivered
747,747,DTDC,2024-05-07,2024-05-10,Cancelled
748,748,India Post,2025-03-23,2025-03-25,Delivered
749,749,India Post,2025-04-01,2025-04-07,Delivered
750,750,Ecom Express,2024-05-19,2024-05-22,Shipped
751,751,Delhivery,2024-08-24,2024-08-26,Delivered
752,752,Ecom Express,2024-01-22,2024-01-28,Delivered
753,753,Delhivery,2025-01-18,2025-01-20,Delivered
754,754,Blue Dart,2023-03-09,2023-03-13,Delivered
755,755,DTDC,2024-03-13,2024-03-20,Delivered
756,756,Delhivery,2024-12-01,2024-12-03,Cancelled
757,757,Blue Dart,2024-09-09,2024-09-16,Cancelled
758,758,Ecom Express,2023-09-24,2023-09-29,Shipped
759,759,Delhivery,2023-08-10,2023-08-17,Delivered
760,760,Blue Dart,2023-05-21,2023-05-28,Delivered
761,761,Blue Dart,2023-06-18,2023-06-23,Shipped
762,762,Delhivery,2023-06-15,2023-06-19,Shipped
763,763,Delhivery,2023-08-07,2023-08-11,Delivered
764,764,Blue Dart,2025-04-23,2025-04-27,Delivered
765,765,Ecom Express,2023-11-23,2023-11-26,Delivered
766,766,DTDC,2024-01-13,2024-01-19,Delivered
767,767,India Post,2024-01-25,2024-01-30,Cancelled
768,768,DTDC,2024-08-15,2024-08-17,Delivered
769,769,DTDC,2024-04-12,2024-04-19,Delivered
770,770,Blue Dart,2025-06-03,2025-06-07,Delivered
771,771,Ecom Express,2024-12-28,2024-12-30,Delivered
772,772,Blue Dart,2023-07-31,2023-08-02,Delivered
773,773,Delhivery,2023-07-18,2023-07-25,Delivered
774,774,Delhivery,2023-10-16,2023-10-23,Delivered
775,775,India Post,2024-08-27,2024-08-29,Delivered
776,776,India Post,2023-08-05,2023-08-11,Shipped
777,777,Ecom Express,2024-12-16,2024-12-23,Delivered
778,778,Delhivery,2023-06-02,2023-06-04,Delivered
779,779,DTDC,2024-11-01,2024-11-08,Delivered
780,780,Blue Dart,2023-09-20,2023-09-23,Delivered
781,781,Delhivery,2023-06-14,2023-06-20,Delivered
782,782,Blue Dart,2024-07-11,2024-07-13,Delivered
783,783,Delhivery,2023-01-07,2023-01-10,Delivered
784,784,Delhivery,2023-12-11,2023-12-14,Delivered
785,785,DTDC,2024-09-11,2024-09-13,Shipped
786,786,DTDC,2023-04-02,2023-04-07,Delivered
787,787,DTDC,2024-12-04,2024-12-09,Delivered
788,788,Blue Dart,2023-06-20,2023-06-22,Delivered
789,789,Blue Dart,2023-12-11,2023-12-18,Delivered
790,790,Ecom Express,2024-11-17,2024-11-24,Delivered
791,791,Blue Dart,2024-12-20,2024-12-22,Delivered
792,792,DTDC,2023-10-23,2023-10-26,Cancelled
793,793,Blue Dart,2024-03-03,2024-03-05,Delivered
794,794,Ecom Express,2023-07-17,2023-07-19,Cancelled
795,795,Ecom Express,2023-07-19,2023-07-25,Delivered
796,796,Blue Dart,2023-05-11,2023-05-16,Delivered
797,797,Delhivery,2025-01-07,2025-01-09,Delivered
798,798,Blue Dart,2024-08-20,2024-08-24,Shipped
799,799,Delhivery,2024-03-25,2024-03-28,Delivered
800,800,Delhivery,2024-10-15,2024-10-19,Shipped
801,801,DTDC,2024-11-19,2024-11-21,Delivered
802,802,India Post,2023-11-23,2023-11-29,Shipped
803,803,DTDC,2023-07-22,2023-07-27,Delivered
804,804,DTDC,2024-07-27,2024-08-02,Delivered
805,805,Delhivery,2024-03-05,2024-03-08,Delivered
806,806,India Post,2025-02-28,2025-03-04,Delivered
807,807,Delhivery,2024-01-21,2024-01-26,Delivered
808,808,DTDC,2024-11-30,2024-12-04,Delivered
809,809,Ecom Express,2024-01-06,2024-01-09,Delivered
810,810,DTDC,2023-01-19,2023-01-23,Delivered
811,811,DTDC,2024-06-22,2024-06-25,Shipped
812,812,Delhivery,2025-03-26,2025-03-31,Delivered
813,813,Ecom Express,2023-02-15,2023-02-20,Delivered
814,814,Blue Dart,2023-06-08,2023-06-15,Cancelled
815,815,Delhivery,2025-05-24,2025-05-27,Delivered
816,816,Delhivery,2025-03-03,2025-03-05,Delivered
817,817,Ecom Express,2024-09-02,2024-09-07,Cancelled
818,818,Blue Dart,2024-01-17,2024-01-21,Delivered
819,819,Blue Dart,2023-01-22,2023-01-28,Delivered
820,820,Ecom Express,2025-05-26,2025-05-29,Shipped
821,821,India Post,2023-05-06,2023-05-12,Delivered
822,822,DTDC,2023-09-02,2023-09-07,Delivered
823,823,Ecom Express,2023-12-07,2023-12-14,Cancelled
824,824,DTDC,2024-01-23,2024-01-29,Delivered
825,825,Blue Dart,2023-01-15,2023-01-20,Delivered
826,826,Delhivery,2025-05-13,2025-05-16,Delivered
827,827,Delhivery,2023-11-16,2023-11-23,Delivered
828,828,Ecom Express,2024-01-14,2024-01-20,Delivered
829,829,India Post,2024-01-14,2024-01-16,Cancelled
830,830,Ecom Express,2023-10-26,2023-10-29,Shipped
831,831,Delhivery,2024-09-22,2024-09-26,Delivered
832,832,Blue Dart,2024-11-04,2024-11-08,Cancelled
833,833,Ecom Express,2023-06-16,2023-06-19,Delivered
834,834,Blue Dart,2024-06-29,2024-07-03,Delivered
835,835,Delhivery,2025-05-02,2025-05-04,Shipped
836,836,Ecom Express,2024-02-17,2024-02-23,Delivered
837,837,India Post,2024-10-23,2024-10-27,Delivered
838,838,India Post,2024-11-06,2024-11-10,Delivered
839,839,DTDC,2024-09-24,2024-09-28,Delivered
840,840,DTDC,2025-05-04,2025-05-11,Delivered
841,841,Delhivery,2024-04-05,2024-04-07,Delivered
842,842,Blue Dart,2024-08-30,2024-09-06,Shipped
843,843,India Post,2025-04-28,2025-04-30,Shipped
844,844,DTDC,2024-04-10,2024-04-13,Delivered
845,845,India Post,2023-12-12,2023-12-14,Delivered
846,846,Delhivery,2023-10-28,2023-11-04,Delivered
847,847,Delhivery,2025-03-26,2025-03-28,Cancelled
848,848,Blue Dart,2024-11-09,2024-11-15,Delivered
849,849,Blue Dart,2024-01-22,2024-01-25,Delivered
850,850,Blue Dart,2023-05-18,2023-05-20,Delivered
851,851,Delhivery,2024-04-18,2024-04-23,Delivered
852,852,Blue Dart,2023-12-23,2023-12-28,Delivered
853,853,Blue Dart,2023-07-09,2023-07-12,Delivered
854,854,Ecom Express,2023-09-29,2023-10-01,Delivered
855,855,DTDC,2025-05-12,2025-05-14,Delivered
856,856,Blue Dart,2024-07-20,2024-07-23,Delivered
857,857,Ecom Express,2024-03-22,2024-03-29,Shipped
858,858,Blue Dart,2024-02-27,2024-03-02,Delivered
859,859,Blue Dart,2023-04-14,2023-04-17,Delivered
860,860,Delhivery,2024-03-27,2024-03-29,Delivered
861,861,DTDC,2024-08-07,2024-08-10,Delivered
862,862,Delhivery,2024-10-26,2024-10-31,Delivered
863,863,Delhivery,2023-09-17,2023-09-19,Delivered
864,864,Delhivery,2023-09-13,2023-09-17,Delivered
865,865,DTDC,2023-01-02,2023-01-05,Delivered
866,866,DTDC,2025-02-12,2025-02-14,Delivered
867,867,Ecom Express,2023-08-20,2023-08-24,Delivered
868,868,India Post,2023-08-19,2023-08-25,Delivered
869,869,Blue Dart,2025-02-27,2025-03-03,Delivered
870,870,India Post,2024-11-08,2024-11-13,Delivered
871,871,Delhivery,2023-03-24,2023-03-26,Delivered
872,872,DTDC,2023-06-12,2023-06-15,Shipped
873,873,DTDC,2024-10-21,2024-10-28,Delivered
874,874,Delhivery,2023-11-30,2023-12-04,Delivered
875,875,Blue Dart,2023-02-15,2023-02-21,Delivered
876,876,Blue Dart,2023-01-27,2023-02-03,Delivered
877,877,Ecom Express,2024-03-01,2024-03-07,Shipped
878,878,Blue Dart,2023-04-21,2023-04-26,Delivered
879,879,India Post,2024-06-16,2024-06-18,Delivered
880,880,Ecom Express,2025-06-14,2025-06-19,Shipped
881,881,DTDC,2024-09-10,2024-09-13,Delivered
882,882,DTDC,2024-03-03,2024-03-08,Delivered
883,883,Delhivery,2025-03-31,2025-04-06,Delivered
884,884,Blue Dart,2023-04-02,2023-04-08,Delivered
885,885,DTDC,2023-07-20,2023-07-23,Delivered
886,886,Delhivery,2023-09-05,2023-09-11,Delivered
887,887,Ecom Express,2024-09-04,2024-09-06,Delivered
888,888,Ecom Express,2025-05-09,2025-05-16,Delivered
889,889,DTDC,2023-01-23,2023-01-27,Delivered
890,890,Blue Dart,2023-04-08,2023-04-12,Shipped
891,891,DTDC,2025-05-03,2025-05-07,Delivered
892,892,Ecom Express,2024-09-02,2024-09-07,Cancelled
893,893,India Post,2023-05-20,2023-05-23,Cancelled
894,894,Blue Dart,2023-06-30,2023-07-06,Delivered
895,895,Blue Dart,2024-10-29,2024-10-31,Delivered
896,896,Ecom Express,2024-03-06,2024-03-11,Delivered
897,897,Ecom Express,2024-12-14,2024-12-18,Delivered
898,898,DTDC,2023-07-13,2023-07-19,Delivered
899,899,India Post,2023-09-05,2023-09-12,Delivered
900,900,India Post,2025-03-18,2025-03-22,Delivered
901,901,India Post,2024-11-17,2024-11-20,Delivered
902,902,India Post,2025-06-05,2025-06-08,Delivered
903,903,Delhivery,2023-11-07,2023-11-12,Delivered
904,904,Delhivery,2023-01-14,2023-01-19,Delivered
905,905,Ecom Express,2023-09-18,2023-09-20,Delivered
906,906,DTDC,2023-09-11,2023-09-13,Delivered
907,907,Ecom Express,2023-01-23,2023-01-30,Delivered
908,908,Blue Dart,2024-07-07,2024-07-12,Delivered
909,909,DTDC,2024-10-06,2024-10-09,Delivered
910,910,DTDC,2024-05-28,2024-05-30,Delivered
911,911,Ecom Express,2023-10-09,2023-10-14,Shipped
912,912,Blue Dart,2023-04-24,2023-04-26,Delivered
913,913,Ecom Express,2024-05-20,2024-05-24,Delivered
